date,open,high,low,close,volume,symbol,expiry,EMA_9,EMA_21,RSI_MA_14_20,ORB_High,ADX_14,Signal,EntryPrice,ExitPrice,StopLoss,Target
2025-08-26T12:35:00.000000,12667.0,12667.0,12660.0,12660.0,2,ULTRACEMCO,NaN,12653.84763913415,12625.595936145568,66.99988417327381,12599.9,25.040882874169288,,,,,
2025-08-26T12:40:00.000000,12660.0,12660.0,12660.0,12660.0,0,ULTRACEMCO,NaN,12655.07811130732,12628.723578314153,67.23448096046324,12599.9,23.989074176437395,,,,,
2025-08-26T12:45:00.000000,12660.0,12660.0,12660.0,12660.0,0,ULTRACEMCO,NaN,12656.062489045857,12631.566889376503,67.44673519649179,12599.9,23.01239467140064,,,,,
2025-08-26T12:50:00.000000,12660.0,12700.95,12660.0,12694.1,99,ULTRACEMCO,NaN,12663.669991236686,12637.251717615003,68.4014886308215,12599.9,23.905918900489727,,,,,
2025-08-26T12:55:00.000000,12694.1,12694.1,12684.0,12689.0,13,ULTRACEMCO,NaN,12668.735992989348,12641.95610692273,68.96628450345531,12599.9,24.73561997035816,,,,,
2025-08-26T13:00:00.000000,12689.0,12689.0,12689.0,12689.0,0,ULTRACEMCO,NaN,12672.78879439148,12646.232824475208,69.47729029298114,12599.9,25.506056678093138,,,,,
2025-08-26T13:05:00.000000,12689.0,12701.65,12689.0,12690.0,104,ULTRACEMCO,NaN,12676.231035513183,12650.211658613825,69.96195325439152,12599.9,26.672024119864783,,,,,
2025-08-26T13:10:00.000000,12690.0,12708.0,12690.0,12700.0,49,ULTRACEMCO,NaN,12680.984828410546,12654.737871467114,70.61734839174092,12599.9,27.96341175369373,,,,,
2025-08-26T13:15:00.000000,12700.0,12700.0,12700.0,12700.0,6,ULTRACEMCO,NaN,12684.787862728437,12658.852610424648,71.21032494458086,12599.9,29.162557413677753,,,,,
2025-08-26T13:20:00.000000,12700.0,12700.0,12693.55,12693.6,16,ULTRACEMCO,NaN,12686.55029018275,12662.011464022407,71.29074629528307,12599.9,29.698432865509208,,,,,
2025-08-26T13:25:00.000000,12693.8,12709.0,12689.6,12704.2,101,ULTRACEMCO,NaN,12690.0802321462,12665.846785474916,71.62975128914373,12599.9,30.546396660544843,,,,,
2025-08-26T13:30:00.000000,12704.2,12730.0,12704.2,12727.0,85,ULTRACEMCO,NaN,12697.464185716959,12671.40616861356,72.38708197304632,12599.9,32.01369559915221,,,,,
2025-08-26T13:35:00.000000,12727.0,12728.8,12722.25,12728.8,131,ULTRACEMCO,NaN,12703.731348573567,12676.623789648691,73.10289989869446,12599.9,33.3761874707162,,,,,
2025-08-26T13:40:00.000000,12728.8,12742.9,12723.55,12740.0,99,ULTRACEMCO,NaN,12710.985078858854,12682.385263316992,73.93318755564891,12599.9,35.03465715460206,,,,,
