date,open,high,low,close,volume,symbol,EMA_9,EMA_21,RSI_MA_14_20,ORB_High,ADX_14,Signal
2025-09-24T12:55:00.000000,12282.1,12282.1,12282.1,12282.1,0,ULTRACEMCO,12291.107580818736,12305.679015342208,37.06699857370923,12450.0,24.9744214978308,SELL
2025-09-24T13:00:00.000000,12282.1,12294.95,12282.1,12294.95,1,ULTRACEMCO,12291.876064654989,12304.703650311098,37.1167498504057,12450.0,23.2141472317563,
2025-09-24T13:05:00.000000,12294.95,12294.95,12285.0,12290.0,28,ULTRACEMCO,12291.500851723991,12303.36695482827,37.08478725564155,12450.0,21.579606841829982,SELL
2025-09-24T13:10:00.000000,12290.0,12290.0,12290.0,12290.0,0,ULTRACEMCO,12291.200681379192,12302.151777116609,37.1623585237797,12450.0,20.0618193368984,SELL
2025-09-24T13:15:00.000000,12290.0,12295.0,12290.0,12295.0,3,ULTRACEMCO,12291.960545103353,12301.501615560554,37.52374394731318,12450.0,19.06688271808985,
2025-09-24T13:20:00.000000,12295.0,12295.0,12276.0,12276.1,105,ULTRACEMCO,12288.788436082683,12299.192377782321,37.60682895677036,12450.0,18.499984423470227,
2025-09-24T13:25:00.000000,12276.1,12287.7,12276.1,12281.0,27,ULTRACEMCO,12287.230748866146,12297.538525256656,37.986214758742726,12450.0,17.973578864180578,
2025-09-24T13:30:00.000000,12281.0,12281.0,12270.0,12279.5,16,ULTRACEMCO,12285.684599092918,12295.898659324232,38.073627595272264,12450.0,17.966898172825257,
2025-09-24T13:35:00.000000,12279.5,12280.0,12265.0,12275.55,16,ULTRACEMCO,12283.657679274334,12294.048781203846,38.3708895827032,12450.0,18.329244995717577,
2025-09-24T13:40:00.000000,12275.55,12275.55,12258.25,12258.25,7,ULTRACEMCO,12278.576143419468,12290.794346548952,38.54326352619437,12450.0,19.12582886331615,
2025-09-24T13:45:00.000000,12258.25,12274.7,12257.85,12260.0,10,ULTRACEMCO,12274.860914735575,12287.994860499048,38.699376963235736,12450.0,19.8922768642768,
2025-09-24T13:50:00.000000,12260.0,12271.3,12257.85,12260.0,50,ULTRACEMCO,12271.88873178846,12285.449873180953,38.42499461914002,12450.0,20.60397857945454,SELL
2025-09-24T13:55:00.000000,12260.0,12260.0,12242.3,12242.3,42,ULTRACEMCO,12265.970985430768,12281.52715743723,38.102072822335685,12450.0,22.233113512320603,SELL
2025-09-24T14:00:00.000000,12242.3,12254.05,12242.3,12254.05,10,ULTRACEMCO,12263.586788344614,12279.029234033844,38.15138947896679,12450.0,23.745881664267653,SELL
2025-09-24T14:05:00.000000,12254.05,12270.4,12254.05,12269.95,2,ULTRACEMCO,12264.859430675691,12278.203849121675,38.363637936988184,12450.0,23.196939283476134,
2025-09-24T14:10:00.000000,12269.95,12269.95,12269.95,12269.95,0,ULTRACEMCO,12265.877544540554,12277.453499201523,38.719354399285926,12450.0,22.687207072741156,
2025-09-24T14:15:00.000000,12269.95,12269.95,12264.0,12264.0,10,ULTRACEMCO,12265.502035632442,12276.230453819566,38.733046392499695,12450.0,22.660542025337946,SELL
2025-09-24T14:20:00.000000,12264.0,12264.0,12247.25,12247.25,1,ULTRACEMCO,12261.851628505954,12273.595867108696,38.697322946710834,12450.0,23.658127841847083,SELL
2025-09-24T14:25:00.000000,12247.25,12261.05,12240.0,12240.0,143,ULTRACEMCO,12257.481302804763,12270.541697371542,38.34249533294897,12450.0,24.94246067201713,SELL
2025-09-24T14:30:00.000000,12240.0,12248.15,12234.0,12234.0,10,ULTRACEMCO,12252.78504224381,12267.21972488322,38.06792337268971,12450.0,26.409542454718387,SELL
2025-09-24T14:35:00.000000,12234.0,12253.35,12230.05,12252.3,102,ULTRACEMCO,12252.688033795048,12265.863386257473,38.2719575963085,12450.0,27.170187457193226,SELL
2025-09-24T14:40:00.000000,12252.3,12252.3,12226.0,12226.0,92,ULTRACEMCO,12247.350427036039,12262.239442052249,37.8089152022171,12450.0,28.084715290838695,SELL
2025-09-24T14:45:00.000000,12226.0,12241.95,12226.0,12227.1,31,ULTRACEMCO,12243.300341628832,12259.044947320226,37.45391309724067,12450.0,28.933919707795205,SELL
2025-09-24T14:50:00.000000,12227.1,12240.75,12227.1,12240.05,14,ULTRACEMCO,12242.650273303065,12257.318133927478,37.3995100594239,12450.0,29.722466666397676,SELL
2025-09-24T14:55:00.000000,12240.05,12240.05,12206.8,12206.8,41,ULTRACEMCO,12235.480218642451,12252.725576297707,36.80874445673726,12450.0,31.418395775761724,SELL
2025-09-24T15:00:00.000000,12206.8,12218.7,12201.0,12215.4,366,ULTRACEMCO,12231.464174913961,12249.332342088825,36.723220034314394,12450.0,33.20819392028689,SELL
2025-09-24T15:05:00.000000,12215.4,12220.0,12206.05,12220.0,25,ULTRACEMCO,12229.171339931168,12246.665765535296,36.61103699976481,12450.0,34.698320916460965,SELL
2025-09-24T15:10:00.000000,12220.0,12220.0,12208.9,12209.0,50,ULTRACEMCO,12225.137071944935,12243.241605032086,36.38869482517472,12450.0,36.082010270051185,SELL
2025-09-24T15:15:00.000000,12209.0,12215.95,12208.1,12210.0,41,ULTRACEMCO,12222.109657555948,12240.21964093826,36.25839837313154,12450.0,37.40247057057578,SELL
2025-09-24T15:20:00.000000,12210.0,12224.45,12210.0,12224.45,68,ULTRACEMCO,12222.577726044758,12238.7860372166,36.713500646861064,12450.0,37.40899881170761,
2025-09-24T15:25:00.000000,12224.45,12229.3,12202.2,12202.2,257,ULTRACEMCO,12218.502180835807,12235.460033833273,36.82490322319772,12450.0,37.854488588384946,SELL
2025-09-25T09:15:00.000000,12232.5,12232.5,12129.0,12152.0,152,ULTRACEMCO,12205.201744668646,12227.872758030247,36.47903153421264,12232.5,40.27546264027885,SELL
2025-09-25T09:20:00.000000,12152.0,12180.85,12152.0,12165.5,177,ULTRACEMCO,12197.261395734917,12222.202507300224,36.63899363476524,12232.5,42.523509974180335,SELL
2025-09-25T09:25:00.000000,12165.5,12175.3,12157.45,12167.35,34,ULTRACEMCO,12191.279116587933,12217.215915727476,36.485261839209016,12232.5,44.61098249851742,SELL
2025-09-25T09:30:00.000000,12167.35,12167.35,12167.35,12167.35,5,ULTRACEMCO,12186.493293270347,12212.682650661342,35.9313687448548,12232.5,46.549349842544714,SELL
2025-09-25T09:35:00.000000,12167.35,12167.35,12155.75,12165.0,6,ULTRACEMCO,12182.194634616277,12208.347864237583,35.35382376965111,12232.5,48.54315022157261,SELL
