date,open,high,low,close,volume,symbol,expiry,EMA_9,EMA_21,RSI_MA_14_20,ORB_High,ADX_14,Signal,EntryPrice,ExitPrice,StopLoss,Target,ExitSignals
2025-10-15T09:50:00.000000,351.95,352.5,351.3,352.45,14237,ETERNAL,NaN,350.69615357832276,349.18581916486744,63.60493549273562,353.3,31.908675291382576,,,,,,
2025-10-15T09:55:00.000000,352.35,352.7,352.0,352.2,12058,ETERNAL,NaN,350.9969228626582,349.45983560442494,64.47104704178689,353.3,33.252490543511165,,,,,,
2025-10-15T10:00:00.000000,352.15,353.0,352.15,352.8,31819,ETERNAL,NaN,351.35753829012657,349.7634869131136,65.45880548450695,353.3,34.6593371000232,,,,,,
2025-10-15T10:05:00.000000,352.8,352.95,352.4,352.45,23548,ETERNAL,NaN,351.57603063210126,350.0077153755578,66.01746494785931,353.3,35.965694616784376,,,,,,
2025-10-15T10:10:00.000000,352.45,352.75,351.9,352.15,9879,ETERNAL,NaN,351.690824505681,350.20246852323436,66.24045429998085,353.3,36.301340820862066,,,,,,
2025-10-15T10:15:00.000000,352.2,352.85,352.1,352.35,6381,ETERNAL,NaN,351.8226596045448,350.39769865748576,66.52956272937945,353.3,36.68507859492953,,,,,,
2025-10-15T10:20:00.000000,352.3,353.3,352.3,353.05,56381,ETERNAL,NaN,352.06812768363585,350.6388169613507,67.07936421390968,353.3,37.35857654209525,,,,,,
2025-10-15T10:25:00.000000,353.05,353.25,352.9,353.1,6857,ETERNAL,NaN,352.2745021469087,350.8625608739552,67.59664073320116,353.3,37.983967493034854,,,,,,
2025-10-15T10:30:00.000000,353.1,353.3,352.0,352.5,18820,ETERNAL,NaN,352.31960171752695,351.0114189763229,67.45297031830125,353.3,36.99831410434668,,,,,,
2025-10-15T10:35:00.000000,352.5,353.0,351.75,351.85,6869,ETERNAL,NaN,352.2256813740216,351.087653614839,66.73348107188856,353.3,35.70192785662855,,,,,,
2025-10-15T10:40:00.000000,351.85,352.2,351.6,351.8,7641,ETERNAL,NaN,352.14054509921726,351.1524123771263,66.03859471586217,353.3,34.26881631070244,,,,,,
2025-10-15T10:45:00.000000,351.8,352.0,351.0,351.6,6923,ETERNAL,NaN,352.03243607937384,351.19310216102394,65.22817765541319,353.3,32.07708647539764,,,,,,
2025-10-15T10:50:00.000000,351.6,352.05,351.4,351.9,4622,ETERNAL,NaN,352.00594886349904,351.2573656009309,64.69434634646291,353.3,30.1057349616382,,,,,,
2025-10-15T10:55:00.000000,351.9,352.25,351.9,352.05,4213,ETERNAL,NaN,352.01475909079926,351.3294232735735,64.31079425626471,353.3,28.53713231300492,,,,,,
2025-10-15T11:00:00.000000,352.05,352.4,351.7,351.95,7307,ETERNAL,NaN,352.0018072726394,351.3858393396123,63.85845942692574,353.3,26.77388654848977,,,,,,
2025-10-15T11:05:00.000000,351.95,352.25,351.85,352.1,3496,ETERNAL,NaN,352.0214458181115,351.45076303601115,63.55935647448097,353.3,25.136586910011413,,,,,,
2025-10-15T11:10:00.000000,352.1,352.8,352.1,352.65,7828,ETERNAL,NaN,352.1471566544892,351.55978457819197,63.66838333149882,353.3,24.388119721530266,,,,,,
2025-10-15T11:15:00.000000,352.65,353.0,352.15,352.45,6340,ETERNAL,NaN,352.2077253235914,351.6407132529018,63.53149957716277,353.3,23.95010542836073,,,,,,
2025-10-15T11:20:00.000000,352.3,352.7,352.15,352.45,5334,ETERNAL,NaN,352.2561802588731,351.71428477536523,63.40765237085872,353.3,23.54337787041759,,,,,,
2025-10-15T11:25:00.000000,352.6,352.8,352.25,352.65,15608,ETERNAL,NaN,352.3349442070985,351.79934979578655,63.448277979535796,353.3,23.30503769491874,,,,,,
2025-10-15T11:30:00.000000,352.65,352.8,352.5,352.75,7649,ETERNAL,NaN,352.4179553656788,351.88577254162414,63.56199714096776,353.3,23.083721817669808,,,,,,
2025-10-15T11:35:00.000000,352.75,352.85,352.55,352.55,3635,ETERNAL,NaN,352.444364292543,351.94615685602196,63.382202624575584,353.3,22.95600764417907,,,,,,
2025-10-15T11:40:00.000000,352.55,353.1,352.55,353.1,24184,ETERNAL,NaN,352.5754914340344,352.05105168729267,63.65646937285595,353.3,23.222299102486062,,,,,,
2025-10-15T11:45:00.000000,353.1,353.5,352.65,353.0,16195,ETERNAL,NaN,352.6603931472275,352.1373197157206,63.76008726303998,353.3,24.022161295636774,,,,,,
2025-10-15T11:50:00.000000,353.0,353.55,352.9,353.5,24788,ETERNAL,NaN,352.828314517782,352.26119974156416,64.22244654958979,353.3,24.830496554936833,,,,,,
2025-10-15T11:55:00.000000,353.5,353.5,353.15,353.3,11168,ETERNAL,NaN,352.92265161422563,352.3556361286947,64.34569476316133,353.3,25.58109358142974,,,,,,
2025-10-15T12:00:00.000000,353.25,353.8,353.25,353.4,14567,ETERNAL,NaN,353.0181212913805,352.45057829881335,64.5351609735637,353.3,26.688234043880446,,,,,,
2025-10-15T12:05:00.000000,353.4,353.4,352.5,352.5,15293,ETERNAL,NaN,352.9144970331044,352.4550711807394,63.52495668841656,353.3,25.77183712657926,,,,,,
2025-10-15T12:10:00.000000,352.5,352.6,351.1,351.3,24476,ETERNAL,NaN,352.5915976264835,352.3500647097631,61.52363106813843,353.3,25.214046391266695,,,,,,
2025-10-15T12:15:00.000000,351.3,352.45,351.25,352.4,49729,ETERNAL,NaN,352.55327810118683,352.3546042816028,60.65937177298025,353.3,24.696097851333597,,,,,,
2025-10-15T12:20:00.000000,352.4,352.8,352.0,352.65,33733,ETERNAL,NaN,352.57262248094946,352.38145843782075,60.061252408576095,353.3,23.583547269545402,,,,,,
2025-10-15T12:25:00.000000,352.65,352.9,352.4,352.8,18390,ETERNAL,NaN,352.6180979847596,352.41950767074616,59.63114463806651,353.3,22.374746827966494,,,,,,
2025-10-15T12:30:00.000000,352.8,352.85,352.35,352.35,4025,ETERNAL,NaN,352.56447838780764,352.4131887915874,58.83850201372814,353.3,21.332252512596938,,,,,,
2025-10-15T12:35:00.000000,352.35,352.5,352.0,352.1,7724,ETERNAL,NaN,352.47158271024614,352.38471708326125,57.90808616196907,353.3,20.910409207706294,,,,,,
2025-10-15T12:40:00.000000,352.1,352.75,352.1,352.6,21117,ETERNAL,NaN,352.4972661681969,352.40428825751025,57.48305974015863,353.3,20.024358722825376,,,,,,
2025-10-15T12:45:00.000000,352.75,352.85,352.45,352.75,7057,ETERNAL,NaN,352.54781293455756,352.4357165977366,57.21826927992898,353.3,19.006459460127047,,,,,,
2025-10-15T12:50:00.000000,352.75,352.95,352.7,352.95,1714,ETERNAL,NaN,352.62825034764603,352.48246963430597,57.13976461789412,353.3,17.861817631554224,,,,,,
2025-10-15T12:55:00.000000,352.95,353.0,352.55,352.7,12883,ETERNAL,NaN,352.64260027811684,352.5022451220963,56.81171640181226,353.3,17.08236854829547,,,,,,
2025-10-15T13:00:00.000000,352.7,352.8,352.5,352.75,5214,ETERNAL,NaN,352.66408022249345,352.5247682928148,56.55990142116201,353.3,16.454766072673248,,,,,,
2025-10-15T13:05:00.000000,352.75,352.8,352.5,352.7,10590,ETERNAL,NaN,352.6712641779948,352.5406984480135,56.276005978806985,353.3,15.871992345309758,,,,,,
2025-10-15T13:10:00.000000,352.7,352.75,352.3,352.55,11596,ETERNAL,NaN,352.64701134239584,352.5415440436486,55.84606732205572,353.3,15.742877507908625,,,,,,
2025-10-15T13:15:00.000000,352.55,353.1,352.5,353.1,11350,ETERNAL,NaN,352.7376090739167,352.5923127669533,55.99971819223799,353.3,14.759488177675616,,,,,,
2025-10-15T13:20:00.000000,353.1,353.75,353.1,353.55,25434,ETERNAL,NaN,352.9000872591334,352.6793752426848,56.52064593701645,353.3,14.838066618481088,,,,,,
2025-10-15T13:25:00.000000,353.55,353.65,353.15,353.45,6357,ETERNAL,NaN,353.0100698073067,352.74943203880434,56.86280956589686,353.3,14.91103231351474,,,,,,
2025-10-15T13:30:00.000000,353.45,353.7,353.25,353.4,10254,ETERNAL,NaN,353.08805584584536,352.8085745807312,57.105175447775665,353.3,15.071119102655175,,,,,,
2025-10-15T13:35:00.000000,353.4,353.6,353.3,353.4,2832,ETERNAL,NaN,353.1504446766763,352.8623405279375,57.324458864713634,353.3,15.219771121142722,,,,,,
2025-10-15T13:40:00.000000,353.4,353.7,353.35,353.5,7840,ETERNAL,NaN,353.220355741341,352.9203095708522,57.62533911734018,353.3,15.561427400224664,,,,,,
2025-10-15T13:45:00.000000,353.4,353.65,353.3,353.3,3523,ETERNAL,NaN,353.2362845930728,352.95482688259295,57.58643703407453,353.3,15.722753773875636,,,,,,
2025-10-15T13:50:00.000000,353.3,353.3,352.8,353.0,10536,ETERNAL,NaN,353.18902767445826,352.95893352963,57.11394934857048,353.3,14.705430550822312,,,,,,
2025-10-15T13:55:00.000000,353.0,353.0,352.55,352.75,14500,ETERNAL,NaN,353.10122213956663,352.93993957239087,56.34976115242536,353.3,14.331176939490051,,,,,,
2025-10-15T14:00:00.000000,352.75,353.2,352.75,352.95,14570,ETERNAL,NaN,353.0709777116533,352.94085415671896,55.923623960186056,353.3,13.473272603881805,,,,,,
2025-10-15T14:05:00.000000,352.95,353.4,352.85,353.2,15416,ETERNAL,NaN,353.09678216932264,352.9644128697445,55.852474270662384,353.3,12.825166740074678,,,,,,
2025-10-15T14:10:00.000000,353.2,353.8,353.1,353.45,33322,ETERNAL,NaN,353.1674257354581,353.00855715431317,56.08176789657842,353.3,13.069626689298078,,,,,,
2025-10-15T14:15:00.000000,353.45,353.75,353.2,353.7,9998,ETERNAL,NaN,353.2739405883665,353.07141559483017,56.563412021103616,353.3,13.29662521357695,,,,,,
2025-10-15T14:20:00.000000,353.7,354.3,353.25,353.75,51289,ETERNAL,NaN,353.36915247069317,353.13310508620924,57.0533629652587,353.3,14.494593897496596,,,,,,
2025-10-15T14:25:00.000000,353.75,353.95,353.7,353.75,3342,ETERNAL,NaN,353.4453219765545,353.1891864420084,57.49665191473235,353.3,15.606993389707696,,,,,,
2025-10-15T14:30:00.000000,353.75,353.8,353.4,353.75,14381,ETERNAL,NaN,353.50625758124363,353.24016949273494,57.89772286901803,353.3,15.761767467332756,,,,,,
2025-10-15T14:35:00.000000,353.75,353.75,353.1,353.1,6069,ETERNAL,NaN,353.42500606499493,353.22742681157723,57.13200593628087,353.3,15.128273332703458,,,,,,
2025-10-15T14:40:00.000000,353.15,353.8,352.8,353.65,14741,ETERNAL,NaN,353.47000485199595,353.2658425559793,57.1504262707657,353.3,14.246261207458911,,,,,,
2025-10-15T14:45:00.000000,353.65,353.65,353.35,353.6,4489,ETERNAL,NaN,353.4960038815968,353.2962205054357,57.08863245736347,353.3,13.42724994830326,,,,,,
2025-10-15T14:50:00.000000,353.6,354.0,353.15,353.85,10917,ETERNAL,NaN,353.5668031052774,353.3465640958506,57.330272544354614,353.3,13.070418803061417,,,,,,
2025-10-15T14:55:00.000000,353.85,354.0,353.5,353.85,5447,ETERNAL,NaN,353.6234424842219,353.3923309962278,57.54889928972755,353.3,12.739075596765419,,,,,,
2025-10-15T15:00:00.000000,353.7,353.85,353.5,353.7,8667,ETERNAL,NaN,353.6387539873775,353.42030090566163,57.47639633505266,353.3,12.431399762347707,,,,,,
2025-10-15T15:05:00.000000,353.7,354.15,353.5,354.15,9434,ETERNAL,NaN,353.741003189902,353.48663718696514,57.95934429615736,353.3,12.829644002897597,,,,,,
2025-10-15T15:10:00.000000,354.1,354.4,353.85,354.05,12705,ETERNAL,NaN,353.8028025519216,353.5378519881501,58.21215685886634,353.3,13.701900873738099,,,,,,
2025-10-15T15:15:00.000000,354.1,354.3,353.75,354.15,47284,ETERNAL,NaN,353.8722420415373,353.5935018074092,58.56174178336031,353.3,14.193536677456047,,,,,,
2025-10-15T15:20:00.000000,354.15,355.2,354.15,355.1,70790,ETERNAL,NaN,354.11779363322984,353.73045618855383,59.77796057077646,353.3,16.106439398708353,,,,,,
2025-10-15T15:25:00.000000,355.1,355.75,354.55,355.75,39318,ETERNAL,NaN,354.44423490658386,353.9140510805035,61.30004245619004,353.3,18.492125815823535,,,,,,
2025-10-16T09:15:00.000000,357.25,360.5,355.95,360.2,117738,ETERNAL,NaN,355.59538792526706,354.4855009822759,63.90633233136183,360.7,22.775658875166815,,,,,,
2025-10-16T09:20:00.000000,360.2,360.7,357.6,357.6,89383,ETERNAL,NaN,355.99631034021365,354.76863725661445,64.14533437457891,360.7,26.79221505381285,,,,,,
2025-10-16T09:25:00.000000,357.6,358.45,356.5,357.1,43102,ETERNAL,NaN,356.2170482721709,354.98057932419493,64.0490835589131,360.7,28.85303054086901,,,,,,
2025-10-16T09:30:00.000000,357.1,358.4,357.0,358.0,39098,ETERNAL,NaN,356.5736386177367,355.2550721129045,64.26884692548823,360.7,30.766644921706874,,,,,,
2025-10-16T09:35:00.000000,358.25,358.9,357.8,357.95,37923,ETERNAL,NaN,356.8489108941894,355.5000655571859,64.43480769356879,360.7,32.74753435931353,,,,,,
2025-10-16T09:40:00.000000,357.95,359.4,357.95,359.2,15982,ETERNAL,NaN,357.3191287153515,355.83642323380536,64.98260050987275,360.7,34.77911884336913,,,,,,
2025-10-16T09:45:00.000000,359.35,359.9,358.8,359.8,18675,ETERNAL,NaN,357.8153029722812,356.1967483943685,65.64775570095122,360.7,36.84651057477385,,,,,,
2025-10-16T09:50:00.000000,359.8,359.8,358.2,358.95,17071,ETERNAL,NaN,358.04224237782495,356.44704399488046,65.67733905299302,360.7,37.85663284920509,,,,,,
2025-10-16T09:55:00.000000,358.95,359.0,358.25,358.3,17796,ETERNAL,NaN,358.09379390225996,356.6154945408004,65.29998977960956,360.7,38.79460353260553,,,,,,
2025-10-16T10:00:00.000000,358.3,359.0,358.2,358.5,21091,ETERNAL,NaN,358.175035121808,356.78681321890946,65.03468168205123,360.7,39.585108929088726,,,,,,
2025-10-16T10:05:00.000000,358.5,358.7,358.2,358.5,22466,ETERNAL,NaN,358.2400280974464,356.9425574717359,64.7946410223556,360.7,40.31914965439455,,,,,,
2025-10-16T10:10:00.000000,358.5,358.7,358.2,358.6,8148,ETERNAL,NaN,358.3120224779571,357.09323406521446,64.62015437045787,360.7,41.00075889932139,,,,,,
2025-10-16T10:15:00.000000,358.4,358.6,358.25,358.25,6361,ETERNAL,NaN,358.2996179823657,357.19839460474043,64.20365600871,360.7,41.6336817696106,,,,,,
2025-10-16T10:20:00.000000,358.25,358.7,358.25,358.7,7979,ETERNAL,NaN,358.37969438589255,357.3349041861277,64.04018020396624,360.7,42.29186270700418,,,,,,
2025-10-16T10:25:00.000000,358.7,359.0,358.5,358.7,7499,ETERNAL,NaN,358.44375550871405,357.4590038055706,63.89227352348381,360.7,43.112873668294135,,,,,,
2025-10-16T10:30:00.000000,358.7,359.05,358.5,358.75,15675,ETERNAL,NaN,358.50500440697124,357.5763670959733,63.784210389553905,360.7,43.91027804902637,,,,,,
2025-10-16T10:35:00.000000,358.75,359.1,358.7,358.9,4661,ETERNAL,NaN,358.584003525577,357.6966973599757,63.767174080050225,360.7,44.6876347997956,,,,,,
2025-10-16T10:40:00.000000,358.9,359.65,358.75,359.65,39697,ETERNAL,NaN,358.79720282046156,357.87427032725066,64.13020771148021,360.7,45.79072241497978,,,,,,
2025-10-16T10:45:00.000000,359.65,359.9,358.0,358.55,19498,ETERNAL,NaN,358.74776225636924,357.9357002975006,63.511993663003445,360.7,45.12485057817077,,,,,,
2025-10-16T10:50:00.000000,358.55,359.35,358.1,359.25,6435,ETERNAL,NaN,358.8482098050954,358.0551820886369,63.32209013390454,360.7,44.50654101541954,,,,,,
2025-10-16T10:55:00.000000,359.25,359.5,359.0,359.45,6794,ETERNAL,NaN,358.9685678440763,358.1819837169426,63.250705536100455,360.7,44.08278223787926,,,,,,
2025-10-16T11:00:00.000000,359.45,359.85,357.8,357.9,36284,ETERNAL,NaN,358.75485427526104,358.1563488335842,62.07684871255472,360.7,41.49093224592225,,,,,,
2025-10-16T11:05:00.000000,357.9,359.35,357.9,358.75,9393,ETERNAL,NaN,358.7538834202088,358.2103171214402,61.47768929957695,360.7,39.084214396247894,,,,,,
2025-10-16T11:10:00.000000,358.95,359.05,357.5,357.95,7219,ETERNAL,NaN,358.59310673616704,358.186651928582,60.45090348765208,360.7,36.34439671888695,,,,,,
2025-10-16T11:15:00.000000,357.85,358.45,357.55,358.2,4433,ETERNAL,NaN,358.5144853889336,358.18786538962,59.661775517905404,360.7,33.80028030419464,,,,,,
2025-10-16T11:20:00.000000,358.2,358.2,357.5,357.8,3518,ETERNAL,NaN,358.3715883111469,358.15260489965453,58.70525926904974,360.7,31.51824888614132,,,,,,
2025-10-16T11:25:00.000000,357.8,358.8,356.4,358.15,23696,ETERNAL,NaN,358.32727064891753,358.152368090595,58.050868506057995,360.7,30.883162849839376,,,,,,
2025-10-16T11:30:00.000000,358.0,358.35,356.05,356.4,13381,ETERNAL,NaN,357.941816519134,357.9930619005409,56.513577414674,360.7,30.667184342053083,,,,,,
2025-10-16T11:35:00.000000,356.4,357.3,356.3,357.25,9604,ETERNAL,NaN,357.80345321530723,357.92551081867356,55.62635390176019,360.7,30.466632870537246,,,,,,
2025-10-16T11:40:00.000000,357.25,357.3,356.2,356.6,5247,ETERNAL,NaN,357.5627625722458,357.80500983515776,54.510131059196176,360.7,30.393344874585527,,,,,,
2025-10-16T11:45:00.000000,356.5,357.3,356.2,357.0,8901,ETERNAL,NaN,357.45021005779665,357.7318271228707,53.736228460117914,360.7,30.3252917354875,,,,,,
2025-10-16T11:50:00.000000,357.0,357.75,356.95,357.3,3754,ETERNAL,NaN,357.42016804623734,357.69257011170066,53.2119579346931,360.7,29.313071619699375,,,,,,
2025-10-16T11:55:00.000000,357.3,357.35,356.95,357.2,3843,ETERNAL,NaN,357.37613443698984,357.647791010637,52.68150094677135,360.7,28.37315294075326,,,,,,
2025-10-16T12:00:00.000000,357.2,357.4,356.05,356.6,15580,ETERNAL,NaN,357.22090754959186,357.5525372823973,51.869596444716784,360.7,28.652067396653884,,,,,,
2025-10-16T12:05:00.000000,356.6,357.0,353.3,353.3,43983,ETERNAL,NaN,356.4367260396735,357.1659429839975,49.86358436263404,360.7,30.78575713572904,,,,,,
2025-10-16T12:10:00.000000,353.45,355.6,353.35,354.95,25154,ETERNAL,NaN,356.1393808317388,356.9644936218159,48.971224839729956,360.7,32.76704046487025,,,,,,
2025-10-16T12:15:00.000000,354.95,355.1,354.05,354.7,11133,ETERNAL,NaN,355.851504665391,356.7586305652872,48.077718942099395,360.7,34.60680355621567,,,,,,
2025-10-16T12:20:00.000000,354.7,355.15,354.4,354.55,5536,ETERNAL,NaN,355.5912037323128,356.5578459684429,47.21567075926477,360.7,36.21637217896048,,,,,,
2025-10-16T12:25:00.000000,354.25,354.65,354.0,354.5,10901,ETERNAL,NaN,355.3729629858502,356.3707690622208,46.416838062084565,360.7,37.92498105384716,,,,,,
2025-10-16T12:30:00.000000,354.5,355.35,354.35,354.8,11398,ETERNAL,NaN,355.2583703886802,356.2279718747462,45.879269633346844,360.7,38.18000874581731,,,,,,
2025-10-16T12:35:00.000000,355.05,355.1,354.55,354.85,20093,ETERNAL,NaN,355.1766963109442,356.1027017043147,45.424897432882304,360.7,38.41682017407531,,,,,,
2025-10-16T12:40:00.000000,354.85,356.55,354.65,356.5,17761,ETERNAL,NaN,355.4413570487553,356.1388197311952,45.95483308982135,360.7,36.42795298382888,,,,,,
2025-10-16T12:45:00.000000,356.5,357.0,356.05,356.45,8232,ETERNAL,NaN,355.64308563900425,356.1671088465411,46.40785453964575,360.7,34.04353706941869,,,,,,
2025-10-16T12:50:00.000000,356.45,356.75,356.05,356.25,6339,ETERNAL,NaN,355.7644685112034,356.1746444059465,46.707034847144975,360.7,31.829436577466367,,,,,,
2025-10-16T12:55:00.000000,356.25,356.95,356.25,356.9,7946,ETERNAL,NaN,355.9915748089627,356.2405858235877,47.33454192759943,360.7,29.587819815856786,,,,,,
2025-10-16T13:00:00.000000,356.9,356.9,355.25,355.5,18617,ETERNAL,NaN,355.89325984717016,356.1732598396252,47.156434426530566,360.7,28.549909566312383,,,,,,
2025-10-16T13:05:00.000000,355.5,356.25,355.25,355.8,17291,ETERNAL,NaN,355.87460787773614,356.139327126932,47.16563650760047,360.7,27.58613576316401,,,,,,
2025-10-16T13:10:00.000000,355.95,357.2,355.95,356.8,11342,ETERNAL,NaN,356.05968630218894,356.19938829721093,47.70310893508239,360.7,25.734661625102095,,,,,,
2025-10-16T13:15:00.000000,356.8,356.8,355.7,356.4,9558,ETERNAL,NaN,356.12774904175114,356.2176257247372,47.971090216121965,360.7,24.064788102294496,,,,,,
2025-10-16T13:20:00.000000,356.4,356.55,354.5,355.0,36579,ETERNAL,NaN,355.9021992334009,356.1069324770338,47.537099129155116,360.7,23.698314071067294,,,,,,
2025-10-16T13:25:00.000000,355.0,356.25,354.75,355.8,6849,ETERNAL,NaN,355.8817593867207,356.0790295245762,47.57359548962266,360.7,23.358016756356317,,,,,,
2025-10-16T13:30:00.000000,355.8,355.95,355.0,355.75,3334,ETERNAL,NaN,355.85540750937656,356.0491177496147,47.58228448271902,360.7,23.042026392696126,,,,,,
2025-10-16T13:35:00.000000,355.75,355.8,354.5,354.7,4100,ETERNAL,NaN,355.6243260075012,355.9264706814679,47.101704726134535,360.7,23.218678197298235,,,,,,
2025-10-16T13:40:00.000000,354.7,354.9,345.85,352.4,123481,ETERNAL,NaN,354.979460806001,355.6058824376981,45.84680589736187,360.7,26.58547632983569,,,,,,
2025-10-16T13:45:00.000000,352.4,354.45,350.7,352.15,51756,ETERNAL,NaN,354.41356864480076,355.29171130699825,44.63662997069907,360.7,29.71178888147761,SELL,352.15,,354.9672,345.10699999999997,
2025-10-16T13:50:00.000000,352.15,352.15,349.85,351.25,23689,ETERNAL,NaN,353.7808549158406,354.92428300636203,43.281787270217606,360.7,32.750743703550434,,,351.25,,,EXIT_SELL_TRAIL
2025-10-16T13:55:00.000000,351.3,352.1,350.5,351.6,9737,ETERNAL,NaN,353.3446839326725,354.62207546032914,42.27693862012431,360.7,35.572630324046635,SELL,351.6,,354.4128,344.56800000000004,
2025-10-16T14:00:00.000000,351.7,351.85,349.25,349.75,28662,ETERNAL,NaN,352.625747146138,354.1791595093901,40.87056416796162,360.7,38.388521438373765,,,349.75,,,EXIT_SELL_TRAIL
2025-10-16T14:05:00.000000,349.75,351.1,349.4,350.55,25709,ETERNAL,NaN,352.2105977169104,353.84923591762737,40.07550362803138,360.7,41.0032774731061,,,,,,
2025-10-16T14:10:00.000000,350.55,351.2,350.0,350.65,14018,ETERNAL,NaN,351.8984781735283,353.55839628875214,39.415429818188215,360.7,43.31784953331241,,,,,,
2025-10-16T14:15:00.000000,350.65,351.0,349.9,350.9,13647,ETERNAL,NaN,351.6987825388226,353.3167238988656,38.97248253118615,360.7,45.48547611648394,,,,,,
2025-10-16T14:20:00.000000,350.9,351.85,347.35,351.85,46483,ETERNAL,NaN,351.7290260310581,353.18338536260507,39.13214981525565,360.7,47.89320914158026,,,,,,
2025-10-16T14:25:00.000000,351.15,351.5,350.4,351.45,10144,ETERNAL,NaN,351.67322082484645,353.0258048750955,39.124486786924734,360.7,50.12896123631255,,,,,,
2025-10-16T14:30:00.000000,351.45,352.5,351.45,352.4,14968,ETERNAL,NaN,351.8185766598772,352.9689135228141,39.647663439453254,360.7,51.08935420575673,,,,,,
2025-10-16T14:35:00.000000,352.4,352.5,351.8,352.05,7329,ETERNAL,NaN,351.86486132790174,352.885375929831,39.97242571318327,360.7,51.98114767738347,,,,,,
2025-10-16T14:40:00.000000,352.05,352.5,352.05,352.5,5604,ETERNAL,NaN,351.9918890623214,352.8503417543918,40.51669946871965,360.7,52.809241615322584,,,,,,
2025-10-16T14:45:00.000000,352.5,353.5,352.15,352.45,34987,ETERNAL,NaN,352.0835112498571,352.8139470494471,40.985225679669036,360.7,52.43108798054533,,,,,,
2025-10-16T14:50:00.000000,352.45,357.7,346.75,357.7,178165,ETERNAL,NaN,353.2068089998857,353.25813368131554,43.40073573322542,360.7,53.44244981412211,,,,,,
2025-10-16T14:55:00.000000,356.55,368.3,355.75,368.3,551671,ETERNAL,NaN,356.22544719990856,354.62557607392324,47.04299145712197,360.7,50.03874258228268,,,,,,
2025-10-16T15:00:00.000000,368.3,368.4,345.5,348.0,727251,ETERNAL,NaN,354.58035775992687,354.02325097629387,46.57603374973849,360.7,48.40485802473643,,,,,,
2025-10-16T15:05:00.000000,347.5,349.4,342.6,347.3,394457,ETERNAL,NaN,353.1242862079415,353.4120463420853,46.08270847424864,360.7,47.33867042074594,,,,,,
2025-10-16T15:10:00.000000,347.3,347.7,341.3,341.7,177968,ETERNAL,NaN,350.8394289663532,352.3473148564412,45.11596570390911,360.7,46.539498237649354,,,,,,
2025-10-16T15:15:00.000000,341.9,343.15,338.25,341.9,305016,ETERNAL,NaN,349.05154317308256,351.39755896040106,44.27211473170249,360.7,46.217622719571374,,,,,,
2025-10-16T15:20:00.000000,342.3,343.3,341.05,342.7,125501,ETERNAL,NaN,347.78123453846604,350.6068717821828,43.63791442331175,360.7,45.86947061889935,,,,,,
2025-10-16T15:25:00.000000,342.9,343.0,340.05,340.05,103032,ETERNAL,NaN,346.2349876307728,349.64715616562074,42.81119529862208,360.7,45.68734208804186,,,,,,
2025-10-17T09:15:00.000000,340.3,345.8,334.2,336.8,470523,ETERNAL,NaN,344.34799010461825,348.47923287783703,41.77923381443175,347.75,46.227085315301835,,,,,,
2025-10-17T09:20:00.000000,337.0,337.95,333.75,337.85,165497,ETERNAL,NaN,343.0483920836946,347.51293897985187,41.03227808410089,347.75,46.77602363158093,,,,,,
2025-10-17T09:25:00.000000,337.7,343.5,337.5,339.7,129804,ETERNAL,NaN,342.37871366695566,346.8026717998653,40.68270418443385,347.75,45.53127686975661,,,,,,
2025-10-17T09:30:00.000000,339.65,340.15,338.55,338.85,38983,ETERNAL,NaN,341.67297093356456,346.0797016362412,40.27741380954097,347.75,44.375440590919744,,,,,,
2025-10-17T09:35:00.000000,338.85,340.8,338.55,339.95,19804,ETERNAL,NaN,341.32837674685163,345.5224560329466,40.11468737089442,347.75,43.10613727363795,,,,,,
2025-10-17T09:40:00.000000,339.95,340.7,339.4,340.15,17299,ETERNAL,NaN,341.0927013974813,345.03405093904234,40.00579757408623,347.75,41.92749847901913,,,,,,
2025-10-17T09:45:00.000000,340.15,341.7,339.9,340.3,45985,ETERNAL,NaN,340.934161117985,344.6036826718567,39.93787937136202,347.75,40.5031948591725,,,,,,
2025-10-17T09:50:00.000000,340.3,345.15,339.9,343.2,127451,ETERNAL,NaN,341.387328894388,344.4760751562334,40.44759598669438,347.75,38.14072376822509,,,,,,
2025-10-17T09:55:00.000000,343.2,344.5,342.7,343.6,55089,ETERNAL,NaN,341.8298631155104,344.39643196021217,40.984122616859025,347.75,35.94700061234535,,,,,,
2025-10-17T10:00:00.000000,343.65,347.25,343.6,347.1,51813,ETERNAL,NaN,342.88389049240834,344.64221087292015,42.085423783018655,347.75,33.61122579628556,,,,,,
2025-10-17T10:05:00.000000,347.2,347.75,345.25,346.3,45700,ETERNAL,NaN,343.56711239392666,344.79291897538195,42.93833140250651,347.75,31.574188001492995,,,,,,
2025-10-17T10:10:00.000000,346.3,346.3,344.1,344.15,62446,ETERNAL,NaN,343.6836899151413,344.73447179580177,43.33749194851031,347.75,29.343817463239663,,,,,,
2025-10-17T10:15:00.000000,344.15,344.65,341.65,341.8,18386,ETERNAL,NaN,343.30695193211307,344.46770163254706,43.327249907590016,347.75,27.895546767135066,,,,,,
2025-10-17T10:20:00.000000,341.8,342.5,340.5,341.3,20598,ETERNAL,NaN,342.90556154569043,344.179728756861,43.24137972972313,347.75,26.844880119821394,,,,,,
